;Date;Country;Confirmed;Recovered;Deaths
5928;2020-02-24;eritrea;0;0;0
5929;2020-02-24;estonia;0;0;0
5930;2020-02-24;eswatini;0;0;0
5931;2020-02-24;ethiopia;0;0;0
5932;2020-02-24;fiji;0;0;0
5933;2020-02-24;finland;1;1;0
5934;2020-02-24;france;12;4;1
5935;2020-02-24;gabon;0;0;0
5936;2020-02-24;gambia;0;0;0
5937;2020-02-24;georgia;0;0;0
5938;2020-02-24;germany;16;14;0
5939;2020-02-24;ghana;0;0;0
5940;2020-02-24;greece;0;0;0
5941;2020-02-24;grenada;0;0;0
5942;2020-02-24;guatemala;0;0;0
5943;2020-02-24;guinea;0;0;0
5944;2020-02-24;guinea-bissau;0;0;0
5945;2020-02-24;guyana;0;0;0
5946;2020-02-24;haiti;0;0;0
5947;2020-02-24;holy see;0;0;0
5948;2020-02-24;honduras;0;0;0
5949;2020-02-24;hungary;0;0;0
5950;2020-02-24;iceland;0;0;0
5951;2020-02-24;india;3;3;0
5952;2020-02-24;indonesia;0;0;0
5953;2020-02-24;iran;61;0;12
5954;2020-02-24;iraq;1;0;0
5955;2020-02-24;ireland;0;0;0
5956;2020-02-24;israel;1;0;0
5957;2020-02-24;italy;229;1;7
5958;2020-02-24;jamaica;0;0;0
5959;2020-02-24;japan;159;22;1
5960;2020-02-24;jordan;0;0;0
5961;2020-02-24;kazakhstan;0;0;0
5962;2020-02-24;kenya;0;0;0
5963;2020-02-24;korea, south;833;18;8
5964;2020-02-24;kosovo;0;0;0
5965;2020-02-24;kuwait;1;0;0
5966;2020-02-24;kyrgyzstan;0;0;0
5967;2020-02-24;laos;0;0;0
5968;2020-02-24;latvia;0;0;0
5969;2020-02-24;lebanon;1;0;0
5970;2020-02-24;liberia;0;0;0
5971;2020-02-24;libya;0;0;0
5972;2020-02-24;liechtenstein;0;0;0
5973;2020-02-24;lithuania;0;0;0
5974;2020-02-24;luxembourg;0;0;0
5975;2020-02-24;ms zaandam;0;0;0
5976;2020-02-24;madagascar;0;0;0
5977;2020-02-24;malaysia;22;18;0
5978;2020-02-24;maldives;0;0;0
5979;2020-02-24;mali;0;0;0
5980;2020-02-24;malta;0;0;0
5981;2020-02-24;mauritania;0;0;0
5982;2020-02-24;mauritius;0;0;0
5983;2020-02-24;mexico;0;0;0
5984;2020-02-24;moldova;0;0;0
5985;2020-02-24;monaco;0;0;0
5986;2020-02-24;mongolia;0;0;0
5987;2020-02-24;montenegro;0;0;0
5988;2020-02-24;morocco;0;0;0
5989;2020-02-24;mozambique;0;0;0
5990;2020-02-24;namibia;0;0;0
5991;2020-02-24;nepal;1;1;0
5992;2020-02-24;netherlands;0;0;0
5993;2020-02-24;new zealand;0;0;0
5994;2020-02-24;nicaragua;0;0;0
5995;2020-02-24;niger;0;0;0
5996;2020-02-24;nigeria;0;0;0
5997;2020-02-24;north macedonia;0;0;0
5998;2020-02-24;norway;0;0;0
5999;2020-02-24;oman;2;0;0
6000;2020-02-24;pakistan;0;0;0
6001;2020-02-24;panama;0;0;0
6002;2020-02-24;papua new guinea;0;0;0
6003;2020-02-24;paraguay;0;0;0
6004;2020-02-24;peru;0;0;0
6005;2020-02-24;philippines;3;1;1
6006;2020-02-24;poland;0;0;0
6007;2020-02-24;portugal;0;0;0
6008;2020-02-24;qatar;0;0;0
6009;2020-02-24;romania;0;0;0
6010;2020-02-24;russia;2;2;0
6011;2020-02-24;rwanda;0;0;0
6012;2020-02-24;saint kitts and nevis;0;0;0
6013;2020-02-24;saint lucia;0;0;0
6014;2020-02-24;saint vincent and the grenadines;0;0;0
6015;2020-02-24;san marino;0;0;0
6016;2020-02-24;saudi arabia;0;0;0
6017;2020-02-24;senegal;0;0;0
6018;2020-02-24;serbia;0;0;0
6019;2020-02-24;seychelles;0;0;0
6020;2020-02-24;singapore;89;51;0
6021;2020-02-24;slovakia;0;0;0
6022;2020-02-24;slovenia;0;0;0
6023;2020-02-24;somalia;0;0;0
6024;2020-02-24;south africa;0;0;0
6025;2020-02-24;spain;2;2;0
6026;2020-02-24;sri lanka;1;1;0
6027;2020-02-24;sudan;0;0;0
6028;2020-02-24;suriname;0;0;0
6029;2020-02-24;sweden;1;0;0
6030;2020-02-24;switzerland;0;0;0
6031;2020-02-24;syria;0;0;0
6032;2020-02-24;taiwan*;30;5;1
6033;2020-02-24;tanzania;0;0;0
6034;2020-02-24;thailand;35;21;0
6035;2020-02-24;timor-leste;0;0;0
6036;2020-02-24;togo;0;0;0
6037;2020-02-24;trinidad and tobago;0;0;0
6038;2020-02-24;tunisia;0;0;0
6039;2020-02-24;turkey;0;0;0
6040;2020-02-24;us;51;5;0
6041;2020-02-24;uganda;0;0;0
6042;2020-02-24;ukraine;0;0;0
6043;2020-02-24;united arab emirates;13;4;0
6044;2020-02-24;united kingdom;13;8;0
6045;2020-02-24;uruguay;0;0;0
6046;2020-02-24;uzbekistan;0;0;0
6047;2020-02-24;venezuela;0;0;0
6048;2020-02-24;vietnam;16;14;0
6049;2020-02-24;west bank and gaza;0;0;0
6050;2020-02-24;zambia;0;0;0
6051;2020-02-24;zimbabwe;0;0;0
6052;2020-02-25;afghanistan;1;0;0
6053;2020-02-25;albania;0;0;0
6054;2020-02-25;algeria;1;0;0
6055;2020-02-25;andorra;0;0;0
6056;2020-02-25;angola;0;0;0
6057;2020-02-25;antigua and barbuda;0;0;0
6058;2020-02-25;argentina;0;0;0
6059;2020-02-25;armenia;0;0;0
6060;2020-02-25;australia;15;11;0
6061;2020-02-25;austria;2;0;0
6062;2020-02-25;azerbaijan;0;0;0
6063;2020-02-25;bahamas;0;0;0
6064;2020-02-25;bahrain;23;0;0
6065;2020-02-25;bangladesh;0;0;0
6066;2020-02-25;barbados;0;0;0
6067;2020-02-25;belarus;0;0;0
6068;2020-02-25;belgium;1;1;0
6069;2020-02-25;belize;0;0;0
6070;2020-02-25;benin;0;0;0
6071;2020-02-25;bhutan;0;0;0
6072;2020-02-25;bolivia;0;0;0
6073;2020-02-25;bosnia and herzegovina;0;0;0
6074;2020-02-25;botswana;0;0;0
6075;2020-02-25;brazil;0;0;0
6076;2020-02-25;brunei;0;0;0
6077;2020-02-25;bulgaria;0;0;0
6078;2020-02-25;burkina faso;0;0;0
6079;2020-02-25;burma;0;0;0
6080;2020-02-25;cabo verde;0;0;0
6081;2020-02-25;cambodia;1;1;0
6082;2020-02-25;cameroon;0;0;0
6083;2020-02-25;canada;11;3;0
6084;2020-02-25;central african republic;0;0;0
6085;2020-02-25;chad;0;0;0
6086;2020-02-25;chile;0;0;0
6087;2020-02-25;china;77754;27676;2665
6088;2020-02-25;colombia;0;0;0
6089;2020-02-25;congo (brazzaville);0;0;0
6090;2020-02-25;congo (kinshasa);0;0;0
6091;2020-02-25;costa rica;0;0;0
6092;2020-02-25;cote d'ivoire;0;0;0
6093;2020-02-25;croatia;1;0;0
6094;2020-02-25;cuba;0;0;0
6095;2020-02-25;cyprus;0;0;0
6096;2020-02-25;czechia;0;0;0
6097;2020-02-25;denmark;0;0;0
6098;2020-02-25;diamond princess;691;0;3
6099;2020-02-25;djibouti;0;0;0
6100;2020-02-25;dominica;0;0;0
6101;2020-02-25;dominican republic;0;0;0
6102;2020-02-25;ecuador;0;0;0
6103;2020-02-25;egypt;1;0;0
6104;2020-02-25;el salvador;0;0;0
6105;2020-02-25;equatorial guinea;0;0;0
6106;2020-02-25;eritrea;0;0;0
6107;2020-02-25;estonia;0;0;0
6108;2020-02-25;eswatini;0;0;0
6109;2020-02-25;ethiopia;0;0;0
6110;2020-02-25;fiji;0;0;0
6111;2020-02-25;finland;1;1;0
6112;2020-02-25;france;14;11;1
6113;2020-02-25;gabon;0;0;0
6114;2020-02-25;gambia;0;0;0
6115;2020-02-25;georgia;0;0;0
6116;2020-02-25;germany;17;14;0
6117;2020-02-25;ghana;0;0;0
6118;2020-02-25;greece;0;0;0
6119;2020-02-25;grenada;0;0;0
6120;2020-02-25;guatemala;0;0;0
6121;2020-02-25;guinea;0;0;0
6122;2020-02-25;guinea-bissau;0;0;0
6123;2020-02-25;guyana;0;0;0
6124;2020-02-25;haiti;0;0;0
6125;2020-02-25;holy see;0;0;0
6126;2020-02-25;honduras;0;0;0
6127;2020-02-25;hungary;0;0;0
6128;2020-02-25;iceland;0;0;0
6129;2020-02-25;india;3;3;0
6130;2020-02-25;indonesia;0;0;0
6131;2020-02-25;iran;95;0;16
6132;2020-02-25;iraq;1;0;0
6133;2020-02-25;ireland;0;0;0
6134;2020-02-25;israel;1;0;0
6135;2020-02-25;italy;322;1;10
6136;2020-02-25;jamaica;0;0;0
6137;2020-02-25;japan;170;22;1
6138;2020-02-25;jordan;0;0;0
6139;2020-02-25;kazakhstan;0;0;0
6140;2020-02-25;kenya;0;0;0
6141;2020-02-25;korea, south;977;22;10
6142;2020-02-25;kosovo;0;0;0
6143;2020-02-25;kuwait;11;0;0
6144;2020-02-25;kyrgyzstan;0;0;0
6145;2020-02-25;laos;0;0;0
6146;2020-02-25;latvia;0;0;0
6147;2020-02-25;lebanon;1;0;0
6148;2020-02-25;liberia;0;0;0
6149;2020-02-25;libya;0;0;0
6150;2020-02-25;liechtenstein;0;0;0
6151;2020-02-25;lithuania;0;0;0
6152;2020-02-25;luxembourg;0;0;0
6153;2020-02-25;ms zaandam;0;0;0
6154;2020-02-25;madagascar;0;0;0
6155;2020-02-25;malaysia;22;18;0
6156;2020-02-25;maldives;0;0;0
6157;2020-02-25;mali;0;0;0
6158;2020-02-25;malta;0;0;0
6159;2020-02-25;mauritania;0;0;0
6160;2020-02-25;mauritius;0;0;0
6161;2020-02-25;mexico;0;0;0
6162;2020-02-25;moldova;0;0;0
6163;2020-02-25;monaco;0;0;0
6164;2020-02-25;mongolia;0;0;0
6165;2020-02-25;montenegro;0;0;0
6166;2020-02-25;morocco;0;0;0
6167;2020-02-25;mozambique;0;0;0
6168;2020-02-25;namibia;0;0;0
6169;2020-02-25;nepal;1;1;0
6170;2020-02-25;netherlands;0;0;0
6171;2020-02-25;new zealand;0;0;0
6172;2020-02-25;nicaragua;0;0;0
6173;2020-02-25;niger;0;0;0
6174;2020-02-25;nigeria;0;0;0
6175;2020-02-25;north macedonia;0;0;0
6176;2020-02-25;norway;0;0;0
6177;2020-02-25;oman;2;0;0
6178;2020-02-25;pakistan;0;0;0
6179;2020-02-25;panama;0;0;0
6180;2020-02-25;papua new guinea;0;0;0
6181;2020-02-25;paraguay;0;0;0
6182;2020-02-25;peru;0;0;0
6183;2020-02-25;philippines;3;1;1
6184;2020-02-25;poland;0;0;0
6185;2020-02-25;portugal;0;0;0
6186;2020-02-25;qatar;0;0;0
6187;2020-02-25;romania;0;0;0
6188;2020-02-25;russia;2;2;0
6189;2020-02-25;rwanda;0;0;0
6190;2020-02-25;saint kitts and nevis;0;0;0
6191;2020-02-25;saint lucia;0;0;0
6192;2020-02-25;saint vincent and the grenadines;0;0;0
6193;2020-02-25;san marino;0;0;0
6194;2020-02-25;saudi arabia;0;0;0
6195;2020-02-25;senegal;0;0;0
6196;2020-02-25;serbia;0;0;0
6197;2020-02-25;seychelles;0;0;0
6198;2020-02-25;singapore;91;53;0
6199;2020-02-25;slovakia;0;0;0
6200;2020-02-25;slovenia;0;0;0
6201;2020-02-25;somalia;0;0;0
6202;2020-02-25;south africa;0;0;0
6203;2020-02-25;spain;6;2;0
6204;2020-02-25;sri lanka;1;1;0
6205;2020-02-25;sudan;0;0;0
6206;2020-02-25;suriname;0;0;0
6207;2020-02-25;sweden;1;0;0
6208;2020-02-25;switzerland;1;0;0
6209;2020-02-25;syria;0;0;0
6210;2020-02-25;taiwan*;31;5;1
6211;2020-02-25;tanzania;0;0;0
6212;2020-02-25;thailand;37;22;0
6213;2020-02-25;timor-leste;0;0;0
6214;2020-02-25;togo;0;0;0
6215;2020-02-25;trinidad and tobago;0;0;0
6216;2020-02-25;tunisia;0;0;0
6217;2020-02-25;turkey;0;0;0
6218;2020-02-25;us;51;6;0
6219;2020-02-25;uganda;0;0;0
6220;2020-02-25;ukraine;0;0;0
6221;2020-02-25;united arab emirates;13;4;0
6222;2020-02-25;united kingdom;13;8;0
6223;2020-02-25;uruguay;0;0;0
6224;2020-02-25;uzbekistan;0;0;0
6225;2020-02-25;venezuela;0;0;0
6226;2020-02-25;vietnam;16;16;0
6227;2020-02-25;west bank and gaza;0;0;0
6228;2020-02-25;zambia;0;0;0
6229;2020-02-25;zimbabwe;0;0;0
6230;2020-02-26;afghanistan;1;0;0
6231;2020-02-26;albania;0;0;0
6232;2020-02-26;algeria;1;0;0
6233;2020-02-26;andorra;0;0;0
6234;2020-02-26;angola;0;0;0
6235;2020-02-26;antigua and barbuda;0;0;0
6236;2020-02-26;argentina;0;0;0
6237;2020-02-26;armenia;0;0;0
6238;2020-02-26;australia;15;11;0
6239;2020-02-26;austria;2;0;0
6240;2020-02-26;azerbaijan;0;0;0
6241;2020-02-26;bahamas;0;0;0
6242;2020-02-26;bahrain;33;0;0
6243;2020-02-26;bangladesh;0;0;0
6244;2020-02-26;barbados;0;0;0
6245;2020-02-26;belarus;0;0;0
6246;2020-02-26;belgium;1;1;0
6247;2020-02-26;belize;0;0;0
6248;2020-02-26;benin;0;0;0
6249;2020-02-26;bhutan;0;0;0
6250;2020-02-26;bolivia;0;0;0
6251;2020-02-26;bosnia and herzegovina;0;0;0
6252;2020-02-26;botswana;0;0;0
6253;2020-02-26;brazil;1;0;0
6254;2020-02-26;brunei;0;0;0
6255;2020-02-26;bulgaria;0;0;0
6256;2020-02-26;burkina faso;0;0;0
6257;2020-02-26;burma;0;0;0
6258;2020-02-26;cabo verde;0;0;0
6259;2020-02-26;cambodia;1;1;0
6260;2020-02-26;cameroon;0;0;0
6261;2020-02-26;canada;11;3;0
6262;2020-02-26;central african republic;0;0;0
6263;2020-02-26;chad;0;0;0
6264;2020-02-26;chile;0;0;0
6265;2020-02-26;china;78166;30084;2717
6266;2020-02-26;colombia;0;0;0
6267;2020-02-26;congo (brazzaville);0;0;0
6268;2020-02-26;congo (kinshasa);0;0;0
6269;2020-02-26;costa rica;0;0;0
6270;2020-02-26;cote d'ivoire;0;0;0
6271;2020-02-26;croatia;3;0;0
6272;2020-02-26;cuba;0;0;0
6273;2020-02-26;cyprus;0;0;0
6274;2020-02-26;czechia;0;0;0
6275;2020-02-26;denmark;0;0;0
6276;2020-02-26;diamond princess;705;10;4
6277;2020-02-26;djibouti;0;0;0
6278;2020-02-26;dominica;0;0;0
6279;2020-02-26;dominican republic;0;0;0
6280;2020-02-26;ecuador;0;0;0
6281;2020-02-26;egypt;1;0;0
6282;2020-02-26;el salvador;0;0;0
6283;2020-02-26;equatorial guinea;0;0;0
6284;2020-02-26;eritrea;0;0;0
6285;2020-02-26;estonia;0;0;0
6286;2020-02-26;eswatini;0;0;0
6287;2020-02-26;ethiopia;0;0;0
6288;2020-02-26;fiji;0;0;0
6289;2020-02-26;finland;2;1;0
6290;2020-02-26;france;18;11;2
6291;2020-02-26;gabon;0;0;0
6292;2020-02-26;gambia;0;0;0
6293;2020-02-26;georgia;1;0;0
6294;2020-02-26;germany;27;15;0
6295;2020-02-26;ghana;0;0;0
6296;2020-02-26;greece;1;0;0
6297;2020-02-26;grenada;0;0;0
6298;2020-02-26;guatemala;0;0;0
6299;2020-02-26;guinea;0;0;0
6300;2020-02-26;guinea-bissau;0;0;0
6301;2020-02-26;guyana;0;0;0
6302;2020-02-26;haiti;0;0;0
6303;2020-02-26;holy see;0;0;0
6304;2020-02-26;honduras;0;0;0
6305;2020-02-26;hungary;0;0;0
6306;2020-02-26;iceland;0;0;0
6307;2020-02-26;india;3;3;0
6308;2020-02-26;indonesia;0;0;0
6309;2020-02-26;iran;139;49;19
6310;2020-02-26;iraq;5;0;0
6311;2020-02-26;ireland;0;0;0
6312;2020-02-26;israel;2;0;0
6313;2020-02-26;italy;453;3;12
6314;2020-02-26;jamaica;0;0;0
6315;2020-02-26;japan;189;22;2
6316;2020-02-26;jordan;0;0;0
6317;2020-02-26;kazakhstan;0;0;0
6318;2020-02-26;kenya;0;0;0
6319;2020-02-26;korea, south;1261;22;12
6320;2020-02-26;kosovo;0;0;0
6321;2020-02-26;kuwait;26;0;0
6322;2020-02-26;kyrgyzstan;0;0;0
6323;2020-02-26;laos;0;0;0
6324;2020-02-26;latvia;0;0;0
6325;2020-02-26;lebanon;2;0;0
6326;2020-02-26;liberia;0;0;0
6327;2020-02-26;libya;0;0;0
6328;2020-02-26;liechtenstein;0;0;0
6329;2020-02-26;lithuania;0;0;0
6330;2020-02-26;luxembourg;0;0;0
6331;2020-02-26;ms zaandam;0;0;0
6332;2020-02-26;madagascar;0;0;0
6333;2020-02-26;malaysia;22;18;0
6334;2020-02-26;maldives;0;0;0
6335;2020-02-26;mali;0;0;0
6336;2020-02-26;malta;0;0;0
6337;2020-02-26;mauritania;0;0;0
6338;2020-02-26;mauritius;0;0;0
6339;2020-02-26;mexico;0;0;0
6340;2020-02-26;moldova;0;0;0
6341;2020-02-26;monaco;0;0;0
6342;2020-02-26;mongolia;0;0;0
6343;2020-02-26;montenegro;0;0;0
6344;2020-02-26;morocco;0;0;0
6345;2020-02-26;mozambique;0;0;0
6346;2020-02-26;namibia;0;0;0
6347;2020-02-26;nepal;1;1;0
6348;2020-02-26;netherlands;0;0;0
6349;2020-02-26;new zealand;0;0;0
6350;2020-02-26;nicaragua;0;0;0
6351;2020-02-26;niger;0;0;0
6352;2020-02-26;nigeria;0;0;0
6353;2020-02-26;north macedonia;1;0;0
6354;2020-02-26;norway;1;0;0
6355;2020-02-26;oman;4;0;0
6356;2020-02-26;pakistan;2;0;0
6357;2020-02-26;panama;0;0;0
6358;2020-02-26;papua new guinea;0;0;0
6359;2020-02-26;paraguay;0;0;0
6360;2020-02-26;peru;0;0;0
6361;2020-02-26;philippines;3;1;1
6362;2020-02-26;poland;0;0;0
6363;2020-02-26;portugal;0;0;0
6364;2020-02-26;qatar;0;0;0
6365;2020-02-26;romania;1;0;0
6366;2020-02-26;russia;2;2;0
6367;2020-02-26;rwanda;0;0;0
6368;2020-02-26;saint kitts and nevis;0;0;0
6369;2020-02-26;saint lucia;0;0;0
6370;2020-02-26;saint vincent and the grenadines;0;0;0
6371;2020-02-26;san marino;0;0;0
6372;2020-02-26;saudi arabia;0;0;0
6373;2020-02-26;senegal;0;0;0
6374;2020-02-26;serbia;0;0;0
6375;2020-02-26;seychelles;0;0;0
6376;2020-02-26;singapore;93;62;0
6377;2020-02-26;slovakia;0;0;0
6378;2020-02-26;slovenia;0;0;0
6379;2020-02-26;somalia;0;0;0
6380;2020-02-26;south africa;0;0;0
6381;2020-02-26;spain;13;2;0
6382;2020-02-26;sri lanka;1;1;0
6383;2020-02-26;sudan;0;0;0
6384;2020-02-26;suriname;0;0;0
6385;2020-02-26;sweden;2;0;0
6386;2020-02-26;switzerland;1;0;0
6387;2020-02-26;syria;0;0;0
6388;2020-02-26;taiwan*;32;5;1
6389;2020-02-26;tanzania;0;0;0
6390;2020-02-26;thailand;40;22;0
6391;2020-02-26;timor-leste;0;0;0
6392;2020-02-26;togo;0;0;0
6393;2020-02-26;trinidad and tobago;0;0;0
6394;2020-02-26;tunisia;0;0;0
6395;2020-02-26;turkey;0;0;0
6396;2020-02-26;us;57;6;0
6397;2020-02-26;uganda;0;0;0
6398;2020-02-26;ukraine;0;0;0
6399;2020-02-26;united arab emirates;13;4;0
6400;2020-02-26;united kingdom;13;8;0
6401;2020-02-26;uruguay;0;0;0
6402;2020-02-26;uzbekistan;0;0;0
6403;2020-02-26;venezuela;0;0;0
6404;2020-02-26;vietnam;16;16;0
6405;2020-02-26;west bank and gaza;0;0;0
6406;2020-02-26;zambia;0;0;0
6407;2020-02-26;zimbabwe;0;0;0
6408;2020-02-27;afghanistan;1;0;0
6409;2020-02-27;albania;0;0;0
6410;2020-02-27;algeria;1;0;0
6411;2020-02-27;andorra;0;0;0
6412;2020-02-27;angola;0;0;0
6413;2020-02-27;antigua and barbuda;0;0;0
6414;2020-02-27;argentina;0;0;0
6415;2020-02-27;armenia;0;0;0
6416;2020-02-27;australia;15;11;0
6417;2020-02-27;austria;3;0;0
6418;2020-02-27;azerbaijan;0;0;0
6419;2020-02-27;bahamas;0;0;0
6420;2020-02-27;bahrain;33;0;0
6421;2020-02-27;bangladesh;0;0;0
6422;2020-02-27;barbados;0;0;0
6423;2020-02-27;belarus;0;0;0
6424;2020-02-27;belgium;1;1;0
6425;2020-02-27;belize;0;0;0
6426;2020-02-27;benin;0;0;0
6427;2020-02-27;bhutan;0;0;0
6428;2020-02-27;bolivia;0;0;0
6429;2020-02-27;bosnia and herzegovina;0;0;0
6430;2020-02-27;botswana;0;0;0
6431;2020-02-27;brazil;1;0;0
6432;2020-02-27;brunei;0;0;0
6433;2020-02-27;bulgaria;0;0;0
6434;2020-02-27;burkina faso;0;0;0
6435;2020-02-27;burma;0;0;0
6436;2020-02-27;cabo verde;0;0;0
6437;2020-02-27;cambodia;1;1;0
6438;2020-02-27;cameroon;0;0;0
6439;2020-02-27;canada;13;6;0
6440;2020-02-27;central african republic;0;0;0
6441;2020-02-27;chad;0;0;0
6442;2020-02-27;chile;0;0;0
6443;2020-02-27;china;78600;32930;2746
6444;2020-02-27;colombia;0;0;0
6445;2020-02-27;congo (brazzaville);0;0;0
6446;2020-02-27;congo (kinshasa);0;0;0
6447;2020-02-27;costa rica;0;0;0
6448;2020-02-27;cote d'ivoire;0;0;0
6449;2020-02-27;croatia;3;0;0
6450;2020-02-27;cuba;0;0;0
6451;2020-02-27;cyprus;0;0;0
6452;2020-02-27;czechia;0;0;0
6453;2020-02-27;denmark;1;0;0
6454;2020-02-27;diamond princess;705;10;4
6455;2020-02-27;djibouti;0;0;0
6456;2020-02-27;dominica;0;0;0
6457;2020-02-27;dominican republic;0;0;0
6458;2020-02-27;ecuador;0;0;0
6459;2020-02-27;egypt;1;0;0
6460;2020-02-27;el salvador;0;0;0
6461;2020-02-27;equatorial guinea;0;0;0
6462;2020-02-27;eritrea;0;0;0
6463;2020-02-27;estonia;1;0;0
6464;2020-02-27;eswatini;0;0;0
6465;2020-02-27;ethiopia;0;0;0
6466;2020-02-27;fiji;0;0;0
6467;2020-02-27;finland;2;1;0
6468;2020-02-27;france;38;11;2
6469;2020-02-27;gabon;0;0;0
6470;2020-02-27;gambia;0;0;0
6471;2020-02-27;georgia;1;0;0
6472;2020-02-27;germany;46;16;0
6473;2020-02-27;ghana;0;0;0
6474;2020-02-27;greece;3;0;0
6475;2020-02-27;grenada;0;0;0
6476;2020-02-27;guatemala;0;0;0
6477;2020-02-27;guinea;0;0;0
6478;2020-02-27;guinea-bissau;0;0;0
6479;2020-02-27;guyana;0;0;0
6480;2020-02-27;haiti;0;0;0
6481;2020-02-27;holy see;0;0;0
6482;2020-02-27;honduras;0;0;0
6483;2020-02-27;hungary;0;0;0
6484;2020-02-27;iceland;0;0;0
6485;2020-02-27;india;3;3;0
6486;2020-02-27;indonesia;0;0;0
6487;2020-02-27;iran;245;49;26
6488;2020-02-27;iraq;7;0;0
6489;2020-02-27;ireland;0;0;0
6490;2020-02-27;israel;3;1;0
6491;2020-02-27;italy;655;45;17
6492;2020-02-27;jamaica;0;0;0
6493;2020-02-27;japan;214;22;4
6494;2020-02-27;jordan;0;0;0
6495;2020-02-27;kazakhstan;0;0;0
6496;2020-02-27;kenya;0;0;0
6497;2020-02-27;korea, south;1766;22;13
6498;2020-02-27;kosovo;0;0;0
6499;2020-02-27;kuwait;43;0;0
6500;2020-02-27;kyrgyzstan;0;0;0
6501;2020-02-27;laos;0;0;0
6502;2020-02-27;latvia;0;0;0
6503;2020-02-27;lebanon;2;0;0
6504;2020-02-27;liberia;0;0;0
6505;2020-02-27;libya;0;0;0
6506;2020-02-27;liechtenstein;0;0;0
6507;2020-02-27;lithuania;0;0;0
6508;2020-02-27;luxembourg;0;0;0
6509;2020-02-27;ms zaandam;0;0;0
6510;2020-02-27;madagascar;0;0;0
6511;2020-02-27;malaysia;23;18;0
6512;2020-02-27;maldives;0;0;0
6513;2020-02-27;mali;0;0;0
6514;2020-02-27;malta;0;0;0
6515;2020-02-27;mauritania;0;0;0
6516;2020-02-27;mauritius;0;0;0
6517;2020-02-27;mexico;0;0;0
6518;2020-02-27;moldova;0;0;0
6519;2020-02-27;monaco;0;0;0
6520;2020-02-27;mongolia;0;0;0
6521;2020-02-27;montenegro;0;0;0
6522;2020-02-27;morocco;0;0;0
6523;2020-02-27;mozambique;0;0;0
6524;2020-02-27;namibia;0;0;0
6525;2020-02-27;nepal;1;1;0
6526;2020-02-27;netherlands;1;0;0
6527;2020-02-27;new zealand;0;0;0
6528;2020-02-27;nicaragua;0;0;0
6529;2020-02-27;niger;0;0;0
6530;2020-02-27;nigeria;0;0;0
6531;2020-02-27;north macedonia;1;0;0
6532;2020-02-27;norway;1;0;0
6533;2020-02-27;oman;4;0;0
6534;2020-02-27;pakistan;2;0;0
6535;2020-02-27;panama;0;0;0
6536;2020-02-27;papua new guinea;0;0;0
6537;2020-02-27;paraguay;0;0;0
6538;2020-02-27;peru;0;0;0
6539;2020-02-27;philippines;3;1;1
6540;2020-02-27;poland;0;0;0
6541;2020-02-27;portugal;0;0;0
6542;2020-02-27;qatar;0;0;0
6543;2020-02-27;romania;1;0;0
6544;2020-02-27;russia;2;2;0
6545;2020-02-27;rwanda;0;0;0
6546;2020-02-27;saint kitts and nevis;0;0;0
6547;2020-02-27;saint lucia;0;0;0
6548;2020-02-27;saint vincent and the grenadines;0;0;0
6549;2020-02-27;san marino;1;0;0
6550;2020-02-27;saudi arabia;0;0;0
6551;2020-02-27;senegal;0;0;0
6552;2020-02-27;serbia;0;0;0
6553;2020-02-27;seychelles;0;0;0
6554;2020-02-27;singapore;93;62;0
6555;2020-02-27;slovakia;0;0;0
6556;2020-02-27;slovenia;0;0;0
6557;2020-02-27;somalia;0;0;0
6558;2020-02-27;south africa;0;0;0
6559;2020-02-27;spain;15;2;0
6560;2020-02-27;sri lanka;1;1;0
6561;2020-02-27;sudan;0;0;0
6562;2020-02-27;suriname;0;0;0
6563;2020-02-27;sweden;7;0;0
6564;2020-02-27;switzerland;8;0;0
6565;2020-02-27;syria;0;0;0
6566;2020-02-27;taiwan*;32;5;1
6567;2020-02-27;tanzania;0;0;0
6568;2020-02-27;thailand;40;22;0
6569;2020-02-27;timor-leste;0;0;0
6570;2020-02-27;togo;0;0;0
6571;2020-02-27;trinidad and tobago;0;0;0
6572;2020-02-27;tunisia;0;0;0
6573;2020-02-27;turkey;0;0;0
6574;2020-02-27;us;58;6;0
6575;2020-02-27;uganda;0;0;0
6576;2020-02-27;ukraine;0;0;0
6577;2020-02-27;united arab emirates;13;4;0
6578;2020-02-27;united kingdom;15;8;0
6579;2020-02-27;uruguay;0;0;0
6580;2020-02-27;uzbekistan;0;0;0
6581;2020-02-27;venezuela;0;0;0
6582;2020-02-27;vietnam;16;16;0
6583;2020-02-27;west bank and gaza;0;0;0
6584;2020-02-27;zambia;0;0;0
6585;2020-02-27;zimbabwe;0;0;0
6586;2020-02-28;afghanistan;1;0;0
6587;2020-02-28;albania;0;0;0
6588;2020-02-28;algeria;1;0;0
6589;2020-02-28;andorra;0;0;0
6590;2020-02-28;angola;0;0;0
6591;2020-02-28;antigua and barbuda;0;0;0
6592;2020-02-28;argentina;0;0;0
6593;2020-02-28;armenia;0;0;0
6594;2020-02-28;australia;15;11;0
6595;2020-02-28;austria;3;0;0
6596;2020-02-28;azerbaijan;0;0;0
6597;2020-02-28;bahamas;0;0;0
6598;2020-02-28;bahrain;36;0;0
6599;2020-02-28;bangladesh;0;0;0
6600;2020-02-28;barbados;0;0;0
6601;2020-02-28;belarus;1;0;0
